+---------------------+---------------------------------------------------------+---------------------+---------------------+------------+
| id                  | TARTGET_PATH                                            | create_time         | goods_id            | CLUSTER_ID |
| 1724702961438662658 | lammps-3Mar2020-intelmpi2018.tar                        | 2023-11-15 16:16:44 | 1724703927515656194 | 11112      |
| 1724702962558541826 | lammps-4Feb2020-intelmpi2018.tar                        | 2023-11-15 16:16:44 | 1724703927515656194 | 11112      |
| 1724702963707781121 | lammps-5May2020-intelmpi2018.tar                        | 2023-11-15 16:16:45 | 1724703927515656194 | 11112      |
| 1724702964999626754 | lammps-9Jan2020-intelmpi2018.tar                        | 2023-11-15 16:16:45 | 1724703927515656194 | 11112      |
| 1724702966161448961 | lammps-9Oct2020-intelmpi2018.tar                        | 2023-11-15 16:16:45 | 1724703927515656194 | 11112      |
| 1724702968678031362 | lammps-15Jun2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:46 | 1724703931168894977 | 11112      |
| 1724702969856630786 | lammps-18Feb2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:46 | 1724703931168894977 | 11112      |
| 1724702971005870082 | lammps-18Sep2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:46 | 1724703931168894977 | 11112      |
| 1724702972201246722 | lammps-19Mar2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:47 | 1724703931168894977 | 11112      |
| 1724702973425983490 | lammps-21Jul2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:47 | 1724703931168894977 | 11112      |
| 1724702974633943041 | lammps-22Oct2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:47 | 1724703931168894977 | 11112      |
| 1724702975841902594 | lammps-24Aug2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:48 | 1724703931168894977 | 11112      |
| 1724702976940810242 | lammps-24Dec2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:48 | 1724703931168894977 | 11112      |
| 1724702978060689409 | lammps-24Jan2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:48 | 1724703931168894977 | 11112      |
| 1724702979260260353 | lammps-27Feb2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:48 | 1724703931168894977 | 11112      |
| 1724702980422082562 | lammps-29Oct2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:49 | 1724703931168894977 | 11112      |
| 1724702981533573121 | lammps-2Jun2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:49 | 1724703931168894977 | 11112      |
| 1724702982770892802 | lammps-30Jun2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:49 | 1724703931168894977 | 11112      |
| 1724702983987240961 | lammps-30Nov2020-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:49 | 1724703931168894977 | 11112      |
| 1724702985119703042 | lammps-3Mar2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:50 | 1724703931168894977 | 11112      |
| 1724702986268942337 | lammps-4Feb2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:50 | 1724703931168894977 | 11112      |
| 1724702987359461378 | lammps-5May2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:50 | 1724703931168894977 | 11112      |
| 1724702988638724097 | lammps-9Jan2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:51 | 1724703931168894977 | 11112      |
| 1724702989750214658 | lammps-9Oct2020-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:51 | 1724703931168894977 | 11112      |
| 1724702992216465409 | lammps-10Mar2021-intelmpi2018.tar                       | 2023-11-15 16:16:51 | 1724703934453035009 | 11112      |
| 1724702993386676226 | lammps-20Sep2021-intelmpi2018.tar                       | 2023-11-15 16:16:52 | 1724703934453035009 | 11112      |
| 1724702994548498434 | lammps-27May2021-intelmpi2021.tar                       | 2023-11-15 16:16:52 | 1724703934453035009 | 11112      |
| 1724702995672571906 | lammps-27Oct2021-intelmpi2018.tar                       | 2023-11-15 16:16:52 | 1724703934453035009 | 11112      |
| 1724702996813422594 | lammps-28Jul2021-intelmpi2021.tar                       | 2023-11-15 16:16:53 | 1724703934453035009 | 11112      |
| 1724702997903941634 | lammps-29Sep2021-intelmpi2018.tar                       | 2023-11-15 16:16:53 | 1724703934453035009 | 11112      |
| 1724702999011237890 | lammps-2Jul2021-intelmpi2018.tar                        | 2023-11-15 16:16:53 | 1724703934453035009 | 11112      |
| 1724703000194031617 | lammps-30Jul2021-intelmpi2018.tar                       | 2023-11-15 16:16:53 | 1724703934453035009 | 11112      |
| 1724703001305522178 | lammps-31Aug2021-intelmpi2018.tar                       | 2023-11-15 16:16:54 | 1724703934453035009 | 11112      |
| 1724703002400235522 | lammps-8Apr2021-intelmpi2018.tar                        | 2023-11-15 16:16:54 | 1724703934453035009 | 11112      |
| 1724703004673548289 | lammps-10Mar2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:54 | 1724703937548431362 | 11112      |
| 1724703005797621762 | lammps-14Dec2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:55 | 1724703937548431362 | 11112      |
| 1724703006938472449 | lammps-20Sep2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:55 | 1724703937548431362 | 11112      |
| 1724703008079323138 | lammps-27May2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:55 | 1724703937548431362 | 11112      |
| 1724703009262116865 | lammps-27Oct2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:55 | 1724703937548431362 | 11112      |
| 1724703010474270722 | lammps-28Jul2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:56 | 1724703937548431362 | 11112      |
| 1724703011740950530 | lammps-29Sep2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:56 | 1724703937548431362 | 11112      |
| 1724703012915355649 | lammps-2Jul2021-hpcx_gcc7.3.1.tar                       | 2023-11-15 16:16:56 | 1724703937548431362 | 11112      |
| 1724703014077177858 | lammps-30Jul2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:57 | 1724703937548431362 | 11112      |
| 1724703015310303233 | lammps-31Aug2021-hpcx_gcc7.3.1.tar                      | 2023-11-15 16:16:57 | 1724703937548431362 | 11112      |
